timeline,whole_dataset,MainAddressVoivodeshipFromTERCVerbose_DOLNOŚLĄSKIE,MainAddressVoivodeshipFromTERCVerbose_MAZOWIECKIE,MainAddressVoivodeshipFromTERCVerbose_KUJAWSKO-POMORSKIE,MainAddressVoivodeshipFromTERCVerbose_nan,MainAddressVoivodeshipFromTERCVerbose_MAŁOPOLSKIE,MainAddressVoivodeshipFromTERCVerbose_ZACHODNIOPOMORSKIE,MainAddressVoivodeshipFromTERCVerbose_ŁÓDZKIE,MainAddressVoivodeshipFromTERCVerbose_LUBELSKIE,MainAddressVoivodeshipFromTERCVerbose_POMORSKIE,MainAddressVoivodeshipFromTERCVerbose_PODKARPACKIE,MainAddressVoivodeshipFromTERCVerbose_ŚLĄSKIE,MainAddressVoivodeshipFromTERCVerbose_WARMIŃSKO-MAZURSKIE,MainAddressVoivodeshipFromTERCVerbose_ŚWIĘTOKRZYSKIE,MainAddressVoivodeshipFromTERCVerbose_PODLASKIE,MainAddressVoivodeshipFromTERCVerbose_WIELKOPOLSKIE,MainAddressVoivodeshipFromTERCVerbose_LUBUSKIE,MainAddressVoivodeshipFromTERCVerbose_OPOLSKIE,IsPhoneNoEncoded_0,IsPhoneNoEncoded_1,IsEmailEncoded_1,IsEmailEncoded_0,IsWWWEncoded_0,IsWWWEncoded_1,HasLicencesEncoded_0,HasLicencesEncoded_1,HasPolishCitizenshipEncoded_1,HasPolishCitizenshipEncoded_0,ShareholderInOtherCompaniesEncoded_0,ShareholderInOtherCompaniesEncoded_1,SexEncoded_0,SexEncoded_1,CommunityPropertyEncoded_0,CommunityPropertyEncoded_3,CommunityPropertyEncoded_1,CommunityPropertyEncoded_2
17.0,0.852630075324187,0.8721202741543218,0.8880995069475571,0.8334651377356009,0.2564960943727083,0.8703002272636646,0.8438001233806296,0.8648461804355334,0.8633901232629342,0.8586196854979623,0.8596325549450546,0.8726051341810321,0.821219987021415,0.8528335226555586,0.861834358236294,0.8802563817568815,0.8430874698489266,0.8727987690203465,0.8507440040367109,1.0,0.8620730503455095,0.8474796205162444,0.8505345189329601,0.9393268379096545,0.8472928328731831,0.9909065341708071,0.858736496871025,0.7422933829391439,0.8500030409381836,0.9504462501665113,0.8663956546988704,0.8309243365533078,0.8698741247253535,0.8492049833904365,0.8449477351916389,0.8946022727272723
18.0,0.8428469894713367,0.8614636303338497,0.879403854773644,0.8216686437327012,0.25394548063127675,0.8613292930903867,0.8345465761875381,0.8530360640626788,0.8536547067598328,0.8499320520287326,0.848643543956044,0.8626657984028503,0.8114860480207654,0.8423576927931332,0.8494046840245972,0.8704753436330636,0.831407896407261,0.8627115746281425,0.8408357121937615,1.0,0.8530602171767038,0.837276417949023,0.8406469891383468,0.9338647770888687,0.8372189796605136,0.9886566044811088,0.849081162169914,0.7302019665160774,0.840050229143636,0.9469828160383646,0.8569159293546954,0.82066290803318,0.8610443746278162,0.8389889286962141,0.8357259001161442,0.8883522727272728
19.0,0.8331440357319546,0.8529736900287422,0.8703272075302556,0.8095426387241336,0.2510760401721662,0.852956421195326,0.8233806292412091,0.8434727503168566,0.8426631074821384,0.8398854591341486,0.8376545329670326,0.8531377454844565,0.8003460956089119,0.8317556481130872,0.8384142352479393,0.8613611944722316,0.8185857559984766,0.8527953496324164,0.8310085780119195,1.0,0.84441263573544,0.8269978355211443,0.8308379601216048,0.9285503395335102,0.8271921667106905,0.9873441454954526,0.8395067175538845,0.7181769864469839,0.8301653912614173,0.9440522179299321,0.8482105239185139,0.8093870075771177,0.8526047762787732,0.8286946499997393,0.8268524970964002,0.8832386363636364
20.0,0.8233504978643045,0.8425823568428039,0.861922904527118,0.7985369711348367,0.2478877729953768,0.8432678122881858,0.8132634176434298,0.8328148404194022,0.831435973934207,0.8292564550572701,0.8265796703296695,0.8441923432840932,0.7900713822193383,0.8196390256216068,0.828732173230406,0.8516913045089106,0.8066522787863397,0.8442468798085142,0.8210897003870857,1.0,0.835488647581441,0.8167300216447885,0.8209468621098154,0.9227930321818724,0.8170821286804482,0.9857504452985845,0.8299212424717063,0.7046239702365137,0.8201946915952052,0.940855201811643,0.8392546032179823,0.7982727044205833,0.8446580011909888,0.8180926902277358,0.818234610917539,0.8775568181818185
21.0,0.8138705204406578,0.8338713243422514,0.8536754818467055,0.7879267167523395,0.24517774589510571,0.8332602368326623,0.8033929673041328,0.8229634750547292,0.8227212059354634,0.8196466705494078,0.8162774725274726,0.8344586489358046,0.7797966688297638,0.8096680550296593,0.8185267565092232,0.841058130487941,0.7963691760822649,0.833475807830399,0.811488396218758,1.0,0.8270681145113532,0.8066721945231154,0.8113733354266869,0.9171833480956605,0.8073086094536456,0.9838755038905025,0.8206152058652673,0.6920010629816642,0.8105245081729698,0.9384574397229257,0.8305264236668607,0.7876072826516317,0.8372451179695679,0.8075741693914684,0.81075493612079,0.87159090909091
22.0,0.8033000494728708,0.822993588326332,0.8443074854325425,0.7756689073415053,0.24342419894787165,0.8222558909134402,0.7923504009870455,0.8131121096900559,0.811337049540707,0.8089205979421479,0.8054601648351646,0.8237995681529969,0.7685485615401249,0.7965417139972232,0.8074054690566532,0.8302397095328068,0.7850704582963048,0.8215079500769361,0.8007826421405864,1.0,0.8173938795656472,0.7956128921098826,0.8006758203331291,0.9118689105403003,0.796391649991496,0.9822818036936344,0.8102759822630098,0.6772521923996812,0.7997130785384897,0.9368589316637812,0.8206082966100727,0.7760081875965092,0.8292983428817838,0.7957884197187054,0.8021835075493614,0.8664772727272725
23.0,0.7889842732017305,0.8084015034269295,0.8326535186015249,0.758995650454725,0.2391200382592059,0.8064670467684699,0.7785934608266496,0.7968659983869102,0.7962628562455826,0.7940205785284418,0.7901785714285714,0.8104328752099249,0.7525416396279468,0.7825318692414481,0.79118147324349,0.8143825719684334,0.7707248952646938,0.8066336125833481,0.7862836495541616,1.0,0.8043237907206319,0.7806176841153102,0.7861781539471614,0.9050782403306763,0.7815992965671461,0.9803131152151499,0.7961753697044571,0.6590486314111087,0.7850629116446474,0.9349940055947797,0.8073708423006422,0.7599920996875784,0.8181892852009278,0.780247917937806,0.7893147502903606,0.8568181818181823
24.0,0.7639168577062703,0.7835065222197664,0.8109143881667416,0.7259786476868334,0.23210585047026921,0.7796738567042776,0.7555829734731642,0.7697315358912309,0.7676846981235768,0.7704329256455061,0.764423076923077,0.7864071014840452,0.7276660177373996,0.7574151205351508,0.7634436739500186,0.7855581490126342,0.744699758791418,0.785091468627116,0.760895416003585,1.0,0.7826752221125375,0.7536855367584514,0.7608723577351816,0.8898730439917326,0.7556764932569591,0.9774069560326234,0.7717061189672543,0.6231730002657455,0.759390238230676,0.932463034501133,0.7853995149113527,0.7300427335080969,0.79642292449537,0.7533492910297931,0.7678281068524972,0.8420454545454545
25.0,0.7486987241573932,0.7697545876630556,0.7982743164500222,0.7087781731909849,0.2281205164992824,0.7623300506359391,0.7418260333127691,0.7528517110266159,0.7488419565046704,0.755047563579888,0.7473385989010987,0.7714638242451246,0.7134977287475668,0.7389877571626904,0.7442103885908671,0.7704049497980805,0.7276882061698613,0.7685074371687477,0.7454825175812188,1.0,0.7686574531095753,0.7378126918148243,0.7454647959693423,0.8824918807204011,0.7399505715391931,0.9753445204837338,0.7568591115327196,0.6012490034546903,0.7438063244359058,0.9308645264419888,0.7716097883146016,0.7125722699033998,0.7818641039857084,0.7375167529738149,0.7543089430894314,0.8303977272727276
26.0,0.7386682739542757,0.7600265310634541,0.7894890183774104,0.6962567549756162,0.22604814283436933,0.7520832502691279,0.7293028994447865,0.7415024772439218,0.7380073800737997,0.7443214909726263,0.7357486263736265,0.7618672241834317,0.7034393251135624,0.7290167865707429,0.7358367133324603,0.7611796524767516,0.7163894883839019,0.7584202427765431,0.7353236955670271,1.0,0.7594076999012842,0.7273564282868312,0.7353346274067629,0.8765869501033365,0.7296089506764746,0.9733758320052495,0.7469133078897251,0.589689077863407,0.7335100655053861,0.9307313174370592,0.7620503535681348,0.7017991166014284,0.772829010862646,0.7270399516054165,0.744924506387922,0.8230113636363638
